,freq,Va,Ia
0,0.0,2.780226067495714,0.15312930043021167
1,4.999974300132097,0.46945806561836373,0.0026543525376703327
2,9.999948600264194,0.05150693336172502,0.0032782886730571372
3,14.99992290039629,0.21678355346113515,0.0033249911048012673
4,19.999897200528387,0.11305337862493581,0.0015924726179201768
5,24.999871500660483,0.17951162491879072,0.0008076117819836206
6,29.99984580079258,0.1561076304808232,0.0018155948550054109
7,34.99982010092468,0.11717006625422884,0.001291096939099054
8,39.999794401056775,0.09554247480809291,0.0018010016829908668
9,44.99976870118887,0.19410590406114656,0.002147727373698974
10,49.999743001320965,564.7280597782639,4.695306979671581
11,54.99971730145306,0.09288416613668621,0.0013279994058546137
12,59.99969160158516,0.12322283278429404,0.0005506160734873578
13,64.99966590171725,0.03791335972166076,0.0004850685244026634
14,69.99964020184936,0.05081829348422971,0.0006528642538544249
15,74.99961450198145,0.05318056213478356,0.001034529033541409
16,79.99958880211355,0.1506552746410331,0.0015033991804794472
17,84.99956310224565,0.10367516727554758,0.001241973338651998
18,89.99953740237774,0.009911692042580477,0.0010052063198175939
19,94.99951170250984,0.0865671543531012,0.0014146538773717285
20,99.99948600264193,0.8385727690322983,0.004935301166288987
21,104.99946030277403,0.08683120192483713,0.001168378907421367
22,109.99943460290612,0.07638292669355998,0.00013587174898891915
23,114.99940890303823,0.014908313592884793,0.0006678924112154594
24,119.99938320317032,0.0821006574563068,0.001406693995492368
25,124.99935750330242,0.10011219833826454,0.0002488302569532005
26,129.9993318034345,0.06677586891687412,0.0005701499528698223
27,134.99930610356662,0.05357590986793561,0.0007216458724714242
28,139.99928040369872,0.052825468641582364,9.660336146827881e-05
29,144.99925470383081,0.024802347524245115,0.0007194240603917532
30,149.9992290039629,0.9575135913844629,0.0016784800281190563
31,154.999203304095,0.08689158152734491,0.0004612790994868551
32,159.9991776042271,0.03994635710542318,0.000660417687124144
33,164.9991519043592,0.032888061017957854,0.001064969226972008
34,169.9991262044913,0.08064911014134898,0.000132843310720804
35,174.99910050462339,0.039682246511355754,0.000630783159797865
36,179.99907480475548,0.026100323910561656,0.0014833112135469995
37,184.99904910488758,0.051497312915663875,0.0020386186027003725
38,189.99902340501967,0.07131758445912596,0.001704925409383375
39,194.99899770515177,0.06249175927650978,0.0013577336640044207
40,199.99897200528386,0.055808475967248146,0.011774731447092441
41,204.99894630541596,0.04478836096556197,0.001393697865873136
42,209.99892060554805,0.03205790314768153,0.0016585736427410641
43,214.99889490568015,0.06609112793245969,0.001694508112445317
44,219.99886920581224,0.0210279074124235,0.0008083441014219195
45,224.99884350594436,0.11968205743019258,0.0022128876099441995
46,229.99881780607646,0.0902678748724026,0.0023435781630338957
47,234.99879210620855,0.12174287372475599,0.00013524062893972686
48,239.99876640634065,0.04991157724027243,0.0008328064624130283
49,244.99874070647274,0.032414041216475224,0.00098443938503461
50,249.99871500660484,0.9739494092906181,0.04607172292960987
51,254.99868930673694,0.11169228507888236,0.001655643409688335
52,259.998663606869,0.07697852214658041,0.0008472068158203355
53,264.9986379070011,0.08276856768313026,0.0012051623826256387
54,269.99861220713325,0.03830236773656148,0.002279663922762946
55,274.9985865072653,0.050363968353907745,0.0008327894554159244
56,279.99856080739744,0.044633909527734196,0.0005946972135923555
57,284.9985351075295,0.028944463556089973,0.0015057349284865198
58,289.99850940766163,0.06640754142971143,0.0014182470632530383
59,294.9984837077937,0.06975514630808911,0.0017707293141491177
60,299.9984580079258,0.05077346103057257,0.006183434222909707
61,304.9984323080579,0.0520670372317472,0.002731242046443245
62,309.99840660819,0.07970444165585426,0.0011889723068008735
63,314.9983809083221,0.0591032935285901,0.0005161913844348988
64,319.9983552084542,0.09739661434155936,0.0007408321257134235
65,324.99832950858627,0.1065501275871175,0.0003859531151923745
66,329.9983038087184,0.059410180601820746,0.0019076168853369134
67,334.99827810885046,0.03803076883436833,0.0011415493160565932
68,339.9982524089826,0.07618413444965615,0.003100471704840748
69,344.99822670911465,0.017545697982139667,0.0008222784600258602
70,349.99820100924677,1.3777163555517524,0.04816354045197704
71,354.99817530937884,0.06749430234638934,0.0011425188142118337
72,359.99814960951096,0.0987972983234143,0.0010600059147486923
73,364.9981239096431,0.044982242723823535,0.003093156933626157
74,369.99809820977515,0.03657815334784798,0.0010439359181052576
75,374.9980725099073,0.02440747370871387,0.0007957459660607527
76,379.99804681003934,0.21037719687818787,0.00575547518838065
77,384.99802111017146,0.18743461038525577,0.0035474866468794106
78,389.99799541030353,0.05903408788114308,0.0005054427228373982
79,394.99796971043565,0.15737688898142763,0.002548922769287841
80,399.9979440105677,0.19003246856595404,0.006389555680676609
81,404.99791831069984,0.01728784098302537,0.001114976219281087
82,409.9978926108319,0.053101994794241075,0.0009146251215943901
83,414.99786691096404,0.042871413315790766,0.0008953839989989981
84,419.9978412110961,0.07515596906847971,0.0013818421473998999
85,424.9978155112282,0.054779256699604637,0.0006221352693843341
86,429.9977898113603,0.09562558061893547,0.0011953069540846936
87,434.9977641114924,0.049295723693716806,0.0015951309024115783
88,439.9977384116245,0.026393794852380605,0.0005781709470616995
89,444.9977127117566,0.03317161851675342,0.0005357411072650491
90,449.99768701188873,0.19285736657772715,0.0021372979680376056
91,454.9976613120208,0.03532095397465362,0.00453660489340266
92,459.9976356121529,0.02481936650454901,0.0013893478895571371
93,464.997609912285,0.0537534436213539,0.002724002459511059
94,469.9975842124171,0.02141571340879317,0.0026682885627834062
95,474.9975585125492,0.16625104801737622,0.004046368509305935
96,479.9975328126813,0.18486029177689783,0.005376519801780664
97,484.99750711281337,0.05625847213050125,0.0022445237184033377
98,489.9974814129455,0.01508300601261552,0.0009214112043026828
99,494.99745571307756,0.01330224662995437,0.0012407513513422157
100,499.9974300132097,0.43546989171931494,0.003750686632095383
101,504.99740431334175,0.03691500107949799,0.0006244801691737033
102,509.99737861347387,0.034325258960820906,0.002121246654829582
103,514.9973529136059,0.04112560342906934,0.0016896604259221428
104,519.997327213738,0.07707177101490602,0.002016967244670824
105,524.9973015138702,0.06701539158760067,0.0008479848021717237
106,529.9972758140023,0.07394613492220506,0.0017982079852364758
107,534.9972501141343,0.0818220344931248,0.0020739643591560883
108,539.9972244142665,0.05295011140402565,0.0014346378756860628
109,544.9971987143986,0.05504411613441567,0.0014455781191226665
110,549.9971730145306,0.3677210025851186,0.007701689513922663
111,554.9971473146627,0.06553670227118266,0.000832706645577029
112,559.9971216147949,0.07834859403053207,0.0010288101583345811
113,564.997095914927,0.03268482015694756,0.0011600168685379929
114,569.997070215059,0.05328210239182731,0.0013868984688985653
115,574.9970445151911,0.014552310292939418,0.0009273512472682916
116,579.9970188153233,0.037477190197123034,0.0008560075622005661
117,584.9969931154553,0.04271962465384462,0.0006460451285652696
118,589.9969674155874,0.09112447401147851,0.0012863049231340731
119,594.9969417157195,0.011889549792280603,0.0008127585242671993
120,599.9969160158516,0.18542551825232081,0.0030980041656630936
121,604.9968903159837,0.04925581895162068,0.0011532032053946087
122,609.9968646161158,0.04478476722362745,0.0006245888747811343
123,614.9968389162478,0.016434528468125754,0.0018438627317199625
124,619.99681321638,0.05156458733632115,0.0009214897361536146
125,624.9967875165121,0.11881140681684313,0.000893749856423083
126,629.9967618166442,0.10886843199002862,0.0017426289214589896
127,634.9967361167763,0.06583989372600184,0.0023969571380151266
128,639.9967104169084,0.04993506160608164,0.0017297695288140118
129,644.9966847170405,0.10564135897085054,0.0029518979605609387
130,649.9966590171725,0.5518657357985464,0.01215759964636068
131,654.9966333173047,0.010645243548268409,0.001909192944737163
132,659.9966076174368,0.03651283813742869,0.0007318423889806004
133,664.9965819175688,0.013882199892909338,0.0024820209546066625
134,669.9965562177009,0.05010402271571279,0.001881180290338051
135,674.9965305178331,0.020056503717841675,0.0007658001168703889
136,679.9965048179652,0.18786163607428147,0.004600173102209033
137,684.9964791180972,0.0360870764803587,0.0008726164163313573
138,689.9964534182293,0.08937106254037373,0.0017409931074729573
139,694.9964277183615,0.08711636404610275,0.0007949592068367771
140,699.9964020184935,0.34600688970624355,0.0032594767836848226
141,704.9963763186256,0.03758590037769747,0.0016253068624875458
142,709.9963506187577,0.03287744328248926,0.0014189530338920057
143,714.9963249188899,0.11277237995510503,0.0013796338130543115
144,719.9962992190219,0.1512001068302312,0.0025725937703807134
145,724.996273519154,0.04378150102713548,0.001296773134257331
146,729.9962478192862,0.08163016436566371,0.0008734012957621849
147,734.9962221194182,0.09995288496990026,0.001497366016003582
148,739.9961964195503,0.0867767619867281,0.002007770852792423
149,744.9961707196824,0.08877596416058299,0.0006308033456610476
150,749.9961450198145,0.14278913067656226,0.0010221176344934516
151,754.9961193199466,0.05597610975933177,0.0006384608861463231
152,759.9960936200787,0.0708744698573517,0.0013303177841482283
153,764.9960679202107,0.10985134688123306,0.001364210053776109
154,769.9960422203429,0.10963358779389744,0.001474300546713672
155,774.996016520475,0.09464307110819248,0.0006613075521444269
156,779.9959908206071,0.2381090199053931,0.0037476870523613973
157,784.9959651207391,0.20058175638351464,0.0035906067835165495
158,789.9959394208713,0.07549459979347914,0.001585135959437236
159,794.9959137210034,0.05330436252114707,0.0011741860552314156
160,799.9958880211354,0.1827425068416054,0.0003379917523854611
161,804.9958623212676,0.027204247103542453,0.0007238511542029249
162,809.9958366213997,0.05778082908496564,0.0016354400701471398
163,814.9958109215318,0.13328833527991554,0.0008373547993574073
164,819.9957852216638,0.020247914674827196,0.0021570906660757865
165,824.995759521796,0.10885008862210194,0.0006833975457870093
166,829.9957338219281,0.061742760808971946,0.0011126421612600108
167,834.9957081220601,0.10397149264690544,0.00119550423257114
168,839.9956824221922,0.031293212711454306,0.001781594434001921
169,844.9956567223244,0.03069219132157836,0.0012396457038293149
170,849.9956310224565,0.20324123240548791,0.002163921238977394
171,854.9956053225885,0.15666511619293752,0.002262298144143997
172,859.9955796227206,0.05162099416340806,0.0008704353652099541
173,864.9955539228528,0.06574913894240507,0.0007742118451482316
174,869.9955282229848,0.3207491279810738,0.0006893130347082465
175,874.9955025231169,0.05434814096554508,0.0014399724788297444
176,879.995476823249,0.06561155547301041,0.0014107072263506155
177,884.9954511233811,0.09424509673607155,0.0012845526984342577
178,889.9954254235132,0.03823379455061462,0.0013026464199265226
179,894.9953997236453,0.08026405513071525,0.0013420060045147145
180,899.9953740237775,0.12470677515097907,0.002772017193008253
181,904.9953483239095,0.0787974061679531,0.0007103376043745557
